BaseCode,SectionBreakStartKM,SectionBreakFinishKM
ARTC-10,221.28,221.3
ARTC-10,221.3,221.32
ARTC-10,221.32,221.34
ARTC-10,221.34,221.36
ARTC-10,221.36,221.38
ARTC-10,221.38,221.4
ARTC-10,221.4,221.42
ARTC-10,221.42,221.44
ARTC-10,221.44,221.46
ARTC-10,221.46,221.48
ARTC-10,221.48,221.5
ARTC-10,221.5,221.52
ARTC-10,221.52,221.54
ARTC-10,221.54,221.56
ARTC-10,221.56,221.58
ARTC-10,221.58,221.6
ARTC-10,221.6,221.62
ARTC-10,221.62,221.64
ARTC-10,221.64,221.66
ARTC-10,221.66,221.68
ARTC-10,221.68,221.7
ARTC-10,221.7,221.72
ARTC-10,221.72,221.74
ARTC-10,221.74,221.76
ARTC-10,221.76,221.78
ARTC-10,221.78,221.8
ARTC-10,221.8,221.82
ARTC-10,221.82,221.84
ARTC-10,221.84,221.86
ARTC-10,221.86,221.88
ARTC-10,221.88,221.9
ARTC-10,221.9,221.92
ARTC-10,221.92,221.94
ARTC-10,221.94,221.96
ARTC-10,221.96,221.98
ARTC-10,221.98,222
ARTC-10,222,222.02
ARTC-10,222.02,222.04
ARTC-10,222.04,222.06
ARTC-10,222.06,222.08
ARTC-10,222.08,222.1
ARTC-10,222.1,222.12
ARTC-10,222.12,222.14
ARTC-10,222.14,222.16
ARTC-10,222.16,222.18
ARTC-10,222.18,222.2
ARTC-10,222.2,222.22
ARTC-10,222.22,222.24
ARTC-10,222.24,222.26
ARTC-10,222.26,222.28
ARTC-10,222.28,222.3
ARTC-10,222.3,222.32
ARTC-10,222.32,222.34
ARTC-10,222.34,222.36
ARTC-10,222.36,222.38
ARTC-10,222.38,222.4
ARTC-10,222.4,222.42
ARTC-10,222.42,222.44
ARTC-10,222.44,222.46
ARTC-10,222.46,222.48
ARTC-10,222.48,222.5
ARTC-10,222.5,222.52
ARTC-10,222.52,222.54
ARTC-10,222.54,222.56
ARTC-10,222.56,222.58
ARTC-10,222.58,222.6
ARTC-10,222.6,222.62
ARTC-10,222.62,222.64
ARTC-10,222.64,222.66
ARTC-10,222.66,222.68
ARTC-10,222.68,222.7
ARTC-10,222.7,222.72
ARTC-10,222.72,222.74
ARTC-10,222.74,222.76
ARTC-10,222.76,222.78
ARTC-10,222.78,222.8
ARTC-10,222.8,222.82
ARTC-10,222.82,222.84
ARTC-10,222.84,222.86
ARTC-10,222.86,222.88
ARTC-10,222.88,222.9
ARTC-10,222.9,222.92
ARTC-10,222.92,222.94
ARTC-10,222.94,222.96
ARTC-10,222.96,222.98
ARTC-10,222.98,223
ARTC-10,223,223.02
ARTC-10,223.02,223.04
ARTC-10,223.04,223.06
ARTC-10,223.06,223.08
ARTC-10,223.08,223.1
ARTC-10,223.1,223.12
ARTC-10,223.12,223.14
ARTC-10,223.14,223.16
ARTC-10,223.16,223.18
ARTC-10,223.18,223.2
ARTC-10,223.2,223.22
ARTC-10,223.22,223.24
ARTC-10,223.24,223.26
ARTC-10,223.26,223.28
ARTC-10,223.28,223.3
ARTC-10,223.3,223.32
ARTC-10,223.32,223.34
ARTC-10,223.34,223.36
ARTC-10,223.36,223.38
ARTC-10,223.38,223.4
ARTC-10,223.4,223.42
ARTC-10,223.42,223.44
ARTC-10,223.44,223.46
ARTC-10,223.46,223.48
ARTC-10,223.48,223.5
ARTC-10,223.5,223.52
ARTC-10,223.52,223.54
ARTC-10,223.54,223.56
ARTC-10,223.56,223.58
ARTC-10,223.58,223.6
ARTC-10,223.6,223.62
ARTC-10,223.62,223.64
ARTC-10,223.64,223.66
ARTC-10,223.66,223.68
ARTC-10,223.68,223.7
ARTC-10,223.7,223.72
ARTC-10,223.72,223.74
ARTC-10,223.74,223.76
ARTC-10,223.76,223.78
ARTC-10,223.78,223.8
ARTC-10,223.8,223.82
ARTC-10,223.82,223.84
ARTC-10,223.84,223.86
ARTC-10,223.86,223.88
ARTC-10,223.88,223.9
ARTC-10,223.9,223.92
ARTC-10,223.92,223.94
ARTC-10,223.94,223.96
ARTC-10,223.96,223.98
ARTC-10,223.98,224
ARTC-10,224,224.02
ARTC-10,224.02,224.04
ARTC-10,224.04,224.06
ARTC-10,224.06,224.08
ARTC-10,224.08,224.1
ARTC-10,224.1,224.12
ARTC-10,224.12,224.14
ARTC-10,224.14,224.16
ARTC-10,224.16,224.18
ARTC-10,224.18,224.2
ARTC-10,224.2,224.22
ARTC-10,224.22,224.24
ARTC-10,224.24,224.26
ARTC-10,224.26,224.28
ARTC-10,224.28,224.3
ARTC-10,224.3,224.32
ARTC-10,224.32,224.34
ARTC-10,224.34,224.36
ARTC-10,224.36,224.38
ARTC-10,224.38,224.4
ARTC-10,224.4,224.42
ARTC-10,224.42,224.44
ARTC-10,224.44,224.46
ARTC-10,224.46,224.48
ARTC-10,224.48,224.5
ARTC-10,224.5,224.52
ARTC-10,224.52,224.54
ARTC-10,224.54,224.56
ARTC-10,224.56,224.58
ARTC-10,224.58,224.6
ARTC-10,224.6,224.62
ARTC-10,224.62,224.64
ARTC-10,224.64,224.66
ARTC-10,224.66,224.68
ARTC-10,224.68,224.7
ARTC-10,224.7,224.72
ARTC-10,224.72,224.74
ARTC-10,224.74,224.76
ARTC-10,224.76,224.78
ARTC-10,224.78,224.8
ARTC-10,224.8,224.82
ARTC-10,224.82,224.84
ARTC-10,224.84,224.86
ARTC-10,224.86,224.88
ARTC-10,224.88,224.9
ARTC-10,224.9,224.92
ARTC-10,224.92,224.94
ARTC-10,224.94,224.96
ARTC-10,224.96,224.98
ARTC-10,224.98,225
ARTC-10,225,225.02
ARTC-10,225.02,225.04
ARTC-10,225.04,225.06
ARTC-10,225.06,225.08
ARTC-10,225.08,225.1
ARTC-10,225.1,225.12
ARTC-10,225.12,225.14
ARTC-10,225.14,225.16
ARTC-10,225.16,225.18
ARTC-10,225.18,225.2
ARTC-10,225.2,225.22
ARTC-10,225.22,225.24
ARTC-10,225.24,225.26
ARTC-10,225.26,225.28
ARTC-10,225.28,225.3
ARTC-10,225.3,225.32
ARTC-10,225.32,225.34
ARTC-10,225.34,225.36
ARTC-10,225.36,225.38
ARTC-10,225.38,225.4
ARTC-10,225.4,225.42
ARTC-10,225.42,225.44
ARTC-10,225.44,225.46
ARTC-10,225.46,225.48
ARTC-10,225.48,225.5
ARTC-10,225.5,225.52
ARTC-10,225.52,225.54
ARTC-10,225.54,225.56
ARTC-10,225.56,225.58
ARTC-10,225.58,225.6
ARTC-10,225.6,225.62
ARTC-10,225.62,225.64
ARTC-10,225.64,225.66
ARTC-10,225.66,225.68
ARTC-10,225.68,225.7
ARTC-10,225.7,225.72
ARTC-10,225.72,225.74
ARTC-10,225.74,225.76
ARTC-10,225.76,225.78
ARTC-10,225.78,225.8
ARTC-10,225.8,225.82
ARTC-10,225.82,225.84
ARTC-10,225.84,225.86
ARTC-10,225.86,225.88
ARTC-10,225.88,225.9
ARTC-10,225.9,225.92
ARTC-10,225.92,225.94
ARTC-10,225.94,225.96
ARTC-10,225.96,225.98
ARTC-10,225.98,226
ARTC-10,226,226.02
ARTC-10,226.02,226.04
ARTC-10,226.04,226.06
ARTC-10,226.06,226.08
ARTC-10,226.08,226.1
ARTC-10,226.1,226.12
ARTC-10,226.12,226.14
ARTC-10,226.14,226.16
ARTC-10,226.16,226.18
ARTC-10,226.18,226.2
ARTC-10,226.2,226.22
ARTC-10,226.22,226.24
ARTC-10,226.24,226.26
ARTC-10,226.26,226.28
ARTC-10,226.28,226.3
ARTC-10,226.3,226.32
ARTC-10,226.32,226.34
ARTC-10,226.34,226.36
ARTC-10,226.36,226.38
ARTC-10,226.38,226.4
ARTC-10,226.4,226.42
ARTC-10,226.42,226.44
ARTC-10,226.44,226.46
ARTC-10,226.46,226.48
ARTC-10,226.48,226.5
ARTC-10,226.5,226.52
ARTC-10,226.52,226.54
ARTC-10,226.54,226.56
ARTC-10,226.56,226.58
ARTC-10,226.58,226.6
ARTC-10,226.6,226.62
ARTC-10,226.62,226.64
ARTC-10,226.64,226.66
ARTC-10,226.66,226.68
ARTC-10,226.68,226.7
ARTC-10,226.7,226.72
ARTC-10,226.72,226.74
ARTC-10,226.74,226.76
ARTC-10,226.76,226.78
ARTC-10,226.78,226.8
ARTC-10,226.8,226.82
ARTC-10,226.82,226.84
ARTC-10,226.84,226.86
ARTC-10,226.86,226.88
ARTC-10,226.88,226.9
ARTC-10,226.9,226.92
ARTC-10,226.92,226.94
ARTC-10,226.94,226.96
ARTC-10,226.96,226.98
ARTC-10,226.98,227
ARTC-10,227,227.02
ARTC-10,227.02,227.04
ARTC-10,227.04,227.06
ARTC-10,227.06,227.08
ARTC-10,227.08,227.1
ARTC-10,227.1,227.12
ARTC-10,227.12,227.14
ARTC-10,227.14,227.16
ARTC-10,227.16,227.18
ARTC-10,227.18,227.2
ARTC-10,227.2,227.22
ARTC-10,227.22,227.24
ARTC-10,227.24,227.26
ARTC-10,227.26,227.28
ARTC-10,227.28,227.3
ARTC-10,227.3,227.32
ARTC-10,227.32,227.34
ARTC-10,227.34,227.36
ARTC-10,227.36,227.38
ARTC-10,227.38,227.4
ARTC-10,227.4,227.42
ARTC-10,227.42,227.44
ARTC-10,227.44,227.46
ARTC-10,227.46,227.48
ARTC-10,227.48,227.5
ARTC-10,227.5,227.52
ARTC-10,227.52,227.54
ARTC-10,227.54,227.56
ARTC-10,227.56,227.58
ARTC-10,227.58,227.6
ARTC-10,227.6,227.62
ARTC-10,227.62,227.64
ARTC-10,227.64,227.66
ARTC-10,227.66,227.68
ARTC-10,227.68,227.7
ARTC-10,227.7,227.72
ARTC-10,227.72,227.74
ARTC-10,227.74,227.76
ARTC-10,227.76,227.78
ARTC-10,227.78,227.8
ARTC-10,227.8,227.82
ARTC-10,227.82,227.84
ARTC-10,227.84,227.86
ARTC-10,227.86,227.88
ARTC-10,227.88,227.9
ARTC-10,227.9,227.92
ARTC-10,227.92,227.94
ARTC-10,227.94,227.96
ARTC-10,227.96,227.98
ARTC-10,227.98,228
ARTC-10,228,228.02
ARTC-10,228.02,228.04
ARTC-10,228.04,228.06
ARTC-10,228.06,228.08
ARTC-10,228.08,228.1
ARTC-10,228.1,228.12
ARTC-10,228.12,228.14
ARTC-10,228.14,228.16
ARTC-10,228.16,228.18
ARTC-10,228.18,228.2
ARTC-10,228.2,228.22
ARTC-10,228.22,228.24
ARTC-10,228.24,228.26
ARTC-10,228.26,228.28
ARTC-10,228.28,228.3
ARTC-10,228.3,228.32
ARTC-10,228.32,228.34
ARTC-10,228.34,228.36
ARTC-10,228.36,228.38
ARTC-10,228.38,228.4
ARTC-10,228.4,228.42
ARTC-10,228.42,228.44
ARTC-10,228.44,228.46
ARTC-10,228.46,228.48
ARTC-10,228.48,228.5
ARTC-10,228.5,228.52
ARTC-10,228.52,228.54
ARTC-10,228.54,228.56
ARTC-10,228.56,228.58
ARTC-10,228.58,228.6
ARTC-10,228.6,228.62
ARTC-10,228.62,228.64
ARTC-10,228.64,228.66
ARTC-10,228.66,228.68
ARTC-10,228.68,228.7
ARTC-10,228.7,228.72
ARTC-10,228.72,228.74
ARTC-10,228.74,228.76
ARTC-10,228.76,228.78
ARTC-10,228.78,228.8
ARTC-10,228.8,228.82
ARTC-10,228.82,228.84
ARTC-10,228.84,228.86
ARTC-10,228.86,228.88
ARTC-10,228.88,228.9
ARTC-10,228.9,228.92
ARTC-10,228.92,228.94
ARTC-10,228.94,228.96
ARTC-10,228.96,228.98
ARTC-10,228.98,229
ARTC-10,229,229.02
ARTC-10,229.02,229.04
ARTC-10,229.04,229.06
ARTC-10,229.06,229.08
ARTC-10,229.08,229.1
ARTC-10,229.1,229.12
ARTC-10,229.12,229.14
ARTC-10,229.14,229.16
ARTC-10,229.16,229.18
ARTC-10,229.18,229.2
ARTC-10,229.2,229.22
ARTC-10,229.22,229.24
ARTC-10,229.24,229.26
ARTC-10,229.26,229.28
ARTC-10,229.28,229.3
ARTC-10,229.3,229.32
ARTC-10,229.32,229.34
ARTC-10,229.34,229.36
ARTC-10,229.36,229.38
ARTC-10,229.38,229.4
ARTC-10,229.4,229.42
ARTC-10,229.42,229.44
ARTC-10,229.44,229.46
ARTC-10,229.46,229.48
ARTC-10,229.48,229.5
ARTC-10,229.5,229.52
ARTC-10,229.52,229.54
ARTC-10,229.54,229.56
ARTC-10,229.56,229.58
ARTC-10,229.58,229.6
ARTC-10,229.6,229.62
ARTC-10,229.62,229.64
ARTC-10,229.64,229.66
ARTC-10,229.66,229.68
ARTC-10,229.68,229.7
ARTC-10,229.7,229.72
ARTC-10,229.72,229.74
ARTC-10,229.74,229.76
ARTC-10,229.76,229.78
ARTC-10,229.78,229.8
ARTC-10,229.8,229.82
ARTC-10,229.82,229.84
ARTC-10,229.84,229.86
ARTC-10,229.86,229.88
ARTC-10,229.88,229.9
ARTC-10,229.9,229.92
ARTC-10,229.92,229.94
ARTC-10,229.94,229.96
ARTC-10,229.96,229.98
ARTC-10,229.98,230
ARTC-10,230,230.02
ARTC-10,230.02,230.04
ARTC-10,230.04,230.06
ARTC-10,230.06,230.08
ARTC-10,230.08,230.1
ARTC-10,230.1,230.12
ARTC-10,230.12,230.14
ARTC-10,230.14,230.16
ARTC-10,230.16,230.18
ARTC-10,230.18,230.2
ARTC-10,230.2,230.22
ARTC-10,230.22,230.24
ARTC-10,230.24,230.26
ARTC-10,230.26,230.28
ARTC-10,230.28,230.3
ARTC-10,230.3,230.32
ARTC-10,230.32,230.34
ARTC-10,230.34,230.36
ARTC-10,230.36,230.38
ARTC-10,230.38,230.4
ARTC-10,230.4,230.42
ARTC-10,230.42,230.44
ARTC-10,230.44,230.46
ARTC-10,230.46,230.48
ARTC-10,230.48,230.5
ARTC-10,230.5,230.52
ARTC-10,230.52,230.54
ARTC-10,230.54,230.56
ARTC-10,230.56,230.58
ARTC-10,230.58,230.6
ARTC-10,230.6,230.62
ARTC-10,230.62,230.64
ARTC-10,230.64,230.66
ARTC-10,230.66,230.68
ARTC-10,230.68,230.7
ARTC-10,230.7,230.72
ARTC-10,230.72,230.74
ARTC-10,230.74,230.76
ARTC-10,230.76,230.78
ARTC-10,230.78,230.8
ARTC-10,230.8,230.82
ARTC-10,230.82,230.84
ARTC-10,230.84,230.86
ARTC-10,230.86,230.88
ARTC-10,230.88,230.9
ARTC-10,230.9,230.92
ARTC-10,230.92,230.94
ARTC-10,230.94,230.96
ARTC-10,230.96,230.98
ARTC-10,230.98,231
ARTC-10,231,231.02
ARTC-10,231.02,231.04
ARTC-10,231.04,231.06
ARTC-10,231.06,231.08
ARTC-10,231.08,231.1
ARTC-10,231.1,231.12
ARTC-10,231.12,231.14
ARTC-10,231.14,231.16
ARTC-10,231.16,231.18
ARTC-10,231.18,231.2
ARTC-10,231.2,231.22
ARTC-10,231.22,231.24
ARTC-10,231.24,231.26
ARTC-10,231.26,231.28
ARTC-10,231.28,231.3
ARTC-10,231.3,231.32
ARTC-10,231.32,231.34
ARTC-10,231.34,231.36
ARTC-10,231.36,231.38
ARTC-10,231.38,231.4
ARTC-10,231.4,231.42
ARTC-10,231.42,231.44
ARTC-10,231.44,231.46
ARTC-10,231.46,231.48
ARTC-10,231.48,231.5
ARTC-10,231.5,231.52
ARTC-10,231.52,231.54
ARTC-10,231.54,231.56
ARTC-10,231.56,231.58
ARTC-10,231.58,231.6
ARTC-10,231.6,231.62
ARTC-10,231.62,231.64
ARTC-10,231.64,231.66
ARTC-10,231.66,231.68
ARTC-10,231.68,231.7
ARTC-10,231.7,231.72
ARTC-10,231.72,231.74
ARTC-10,231.74,231.76
ARTC-10,231.76,231.78
ARTC-10,231.78,231.8
ARTC-10,231.8,231.82
ARTC-10,231.82,231.84
ARTC-10,231.84,231.86
ARTC-10,231.86,231.88
ARTC-10,231.88,231.9
ARTC-10,231.9,231.92
ARTC-10,231.92,231.94
ARTC-10,231.94,231.96
ARTC-10,231.96,231.98
ARTC-10,231.98,232
ARTC-10,232,232.02
ARTC-10,232.02,232.04
ARTC-10,232.04,232.06
ARTC-10,232.06,232.08
ARTC-10,232.08,232.1
ARTC-10,232.1,232.12
ARTC-10,232.12,232.14
ARTC-10,232.14,232.16
ARTC-10,232.16,232.18
ARTC-10,232.18,232.2
ARTC-10,232.2,232.22
ARTC-10,232.22,232.24
ARTC-10,232.24,232.26
ARTC-10,232.26,232.28
ARTC-10,232.28,232.3
ARTC-10,232.3,232.32
ARTC-10,232.32,232.34
ARTC-10,232.34,232.36
ARTC-10,232.36,232.38
ARTC-10,232.38,232.4
ARTC-10,232.4,232.42
ARTC-10,232.42,232.44
ARTC-10,232.44,232.46
ARTC-10,232.46,232.48
ARTC-10,232.48,232.5
ARTC-10,232.5,232.52
ARTC-10,232.52,232.54
ARTC-10,232.54,232.56
ARTC-10,232.56,232.58
ARTC-10,232.58,232.6
ARTC-10,232.6,232.62
ARTC-10,232.62,232.64
ARTC-10,232.64,232.66
ARTC-10,232.66,232.68
ARTC-10,232.68,232.7
ARTC-10,232.7,232.72
ARTC-10,232.72,232.74
ARTC-10,232.74,232.76
ARTC-10,232.76,232.78
ARTC-10,232.78,232.8
ARTC-10,232.8,232.82
ARTC-10,232.82,232.84
ARTC-10,232.84,232.86
ARTC-10,232.86,232.88
ARTC-10,232.88,232.9
ARTC-10,232.9,232.92
ARTC-10,232.92,232.94
ARTC-10,232.94,232.96
ARTC-10,232.96,232.98
ARTC-10,232.98,233
ARTC-10,233,233.02
ARTC-10,233.02,233.04
ARTC-10,233.04,233.06
ARTC-10,233.06,233.08
ARTC-10,233.08,233.1
ARTC-10,233.1,233.12
ARTC-10,233.12,233.14
ARTC-10,233.14,233.16
ARTC-10,233.16,233.18
ARTC-10,233.18,233.2
ARTC-10,233.2,233.22
ARTC-10,233.22,233.24
ARTC-10,233.24,233.26
ARTC-10,233.26,233.28
ARTC-10,233.28,233.3
ARTC-10,233.3,233.32
ARTC-10,233.32,233.34
ARTC-10,233.34,233.36
ARTC-10,233.36,233.38
ARTC-10,233.38,233.4
ARTC-10,233.4,233.42
ARTC-10,233.42,233.44
ARTC-10,233.44,233.46
ARTC-10,233.46,233.48
ARTC-10,233.48,233.5
ARTC-10,233.5,233.52
ARTC-10,233.52,233.54
ARTC-10,233.54,233.56
ARTC-10,233.56,233.58
ARTC-10,233.58,233.6
ARTC-10,233.6,233.62
ARTC-10,233.62,233.64
ARTC-10,233.64,233.66
ARTC-10,233.66,233.68
ARTC-10,233.68,233.7
ARTC-10,233.7,233.72
ARTC-10,233.72,233.74
ARTC-10,233.74,233.76
ARTC-10,233.76,233.78
ARTC-10,233.78,233.8
ARTC-10,233.8,233.82
ARTC-10,233.82,233.84
ARTC-10,233.84,233.86
ARTC-10,233.86,233.88
ARTC-10,233.88,233.9
ARTC-10,233.9,233.92
ARTC-10,233.92,233.94
ARTC-10,233.94,233.96
ARTC-10,233.96,233.98
ARTC-10,233.98,234
ARTC-10,234,234.02
ARTC-10,234.02,234.04
ARTC-10,234.04,234.06
ARTC-10,234.06,234.08
ARTC-10,234.08,234.1
ARTC-10,234.1,234.12
ARTC-10,234.12,234.14
ARTC-10,234.14,234.16
ARTC-10,234.16,234.18
ARTC-10,234.18,234.2
ARTC-10,234.2,234.22
ARTC-10,234.22,234.24
ARTC-10,234.24,234.26
ARTC-10,234.26,234.28
ARTC-10,234.28,234.3
ARTC-10,234.3,234.32
ARTC-10,234.32,234.34
ARTC-10,234.34,234.36
ARTC-10,234.36,234.38
ARTC-10,234.38,234.4
ARTC-10,234.4,234.42
ARTC-10,234.42,234.44
ARTC-10,234.44,234.46
ARTC-10,234.46,234.48
ARTC-10,234.48,234.5
ARTC-10,234.5,234.52
ARTC-10,234.52,234.54
ARTC-10,234.54,234.56
ARTC-10,234.56,234.58
ARTC-10,234.58,234.6
ARTC-10,234.6,234.62
ARTC-10,234.62,234.64
ARTC-10,234.64,234.66
ARTC-10,234.66,234.68
ARTC-10,234.68,234.7
ARTC-10,234.7,234.72
ARTC-10,234.72,234.74
ARTC-10,234.74,234.76
ARTC-10,234.76,234.78
ARTC-10,234.78,234.8
ARTC-10,234.8,234.82
ARTC-10,234.82,234.84
ARTC-10,234.84,234.86
ARTC-10,234.86,234.88
ARTC-10,234.88,234.9
ARTC-10,234.9,234.92
ARTC-10,234.92,234.94
ARTC-10,234.94,234.96
ARTC-10,234.96,234.98
ARTC-10,234.98,235
ARTC-10,235,235.02
ARTC-10,235.02,235.04
ARTC-10,235.04,235.06
ARTC-10,235.06,235.08
ARTC-10,235.08,235.1
ARTC-10,235.1,235.12
ARTC-10,235.12,235.14
ARTC-10,235.14,235.16
ARTC-10,235.16,235.18
ARTC-10,235.18,235.2
ARTC-10,235.2,235.22
ARTC-10,235.22,235.24
ARTC-10,235.24,235.26
ARTC-10,235.26,235.28
ARTC-10,235.28,235.3
ARTC-10,235.3,235.32
ARTC-10,235.32,235.34
ARTC-10,235.34,235.36
ARTC-10,235.36,235.38
ARTC-10,235.38,235.4
ARTC-10,235.4,235.42
ARTC-10,235.42,235.44
ARTC-10,235.44,235.46
ARTC-10,235.46,235.48
ARTC-10,235.48,235.5
ARTC-10,235.5,235.52
ARTC-10,235.52,235.54
ARTC-10,235.54,235.56
ARTC-10,235.56,235.58
ARTC-10,235.58,235.6
ARTC-10,235.6,235.62
ARTC-10,235.62,235.64
ARTC-10,235.64,235.66
ARTC-10,235.66,235.68
ARTC-10,235.68,235.7
ARTC-10,235.7,235.72
ARTC-10,235.72,235.74
ARTC-10,235.74,235.76
ARTC-10,235.76,235.78
ARTC-10,235.78,235.8
ARTC-10,235.8,235.82
ARTC-10,235.82,235.84
ARTC-10,235.84,235.86
ARTC-10,235.86,235.88
ARTC-10,235.88,235.9
ARTC-10,235.9,235.92
ARTC-10,235.92,235.94
ARTC-10,235.94,235.96
ARTC-10,235.96,235.98
ARTC-10,235.98,236
ARTC-10,236,236.02
ARTC-10,236.02,236.04
ARTC-10,236.04,236.06
ARTC-10,236.06,236.08
ARTC-10,236.08,236.1
ARTC-10,236.1,236.12
ARTC-10,236.12,236.14
ARTC-10,236.14,236.16
ARTC-10,236.16,236.18
ARTC-10,236.18,236.2
ARTC-10,236.2,236.22
ARTC-10,236.22,236.24
ARTC-10,236.24,236.26
ARTC-10,236.26,236.28
ARTC-10,236.28,236.3
ARTC-10,236.3,236.32
ARTC-10,236.32,236.34
ARTC-10,236.34,236.36
ARTC-10,236.36,236.38
ARTC-10,236.38,236.4
ARTC-10,236.4,236.42
ARTC-10,236.42,236.44
ARTC-10,236.44,236.46
ARTC-10,236.46,236.48
ARTC-10,236.48,236.5
ARTC-10,236.5,236.52
ARTC-10,236.52,236.54
ARTC-10,236.54,236.56
ARTC-10,236.56,236.58
ARTC-10,236.58,236.6
ARTC-10,236.6,236.62
ARTC-10,236.62,236.64
ARTC-10,236.64,236.66
ARTC-10,236.66,236.68
ARTC-10,236.68,236.7
ARTC-10,236.7,236.72
ARTC-10,236.72,236.74
ARTC-10,236.74,236.76
ARTC-10,236.76,236.78
ARTC-10,236.78,236.8
ARTC-10,236.8,236.82
ARTC-10,236.82,236.84
ARTC-10,236.84,236.86
ARTC-10,236.86,236.88
ARTC-10,236.88,236.9
ARTC-10,236.9,236.92
ARTC-10,236.92,236.94
ARTC-10,236.94,236.96
ARTC-10,236.96,236.98
ARTC-10,236.98,237
ARTC-10,237,237.02
ARTC-10,237.02,237.04
ARTC-10,237.04,237.06
ARTC-10,237.06,237.08
ARTC-10,237.08,237.1
ARTC-10,237.1,237.12
ARTC-10,237.12,237.14
ARTC-10,237.14,237.16
ARTC-10,237.16,237.18
ARTC-10,237.18,237.2
ARTC-10,237.2,237.22
ARTC-10,237.22,237.24
ARTC-10,237.24,237.26
ARTC-10,237.26,237.28
ARTC-10,237.28,237.3
ARTC-10,237.3,237.32
ARTC-10,237.32,237.34
ARTC-10,237.34,237.36
ARTC-10,237.36,237.38
ARTC-10,237.38,237.4
ARTC-10,237.4,237.42
ARTC-10,237.42,237.44
ARTC-10,237.44,237.46
ARTC-10,237.46,237.48
ARTC-10,237.48,237.5
ARTC-10,237.5,237.52
ARTC-10,237.52,237.54
ARTC-10,237.54,237.56
ARTC-10,237.56,237.58
ARTC-10,237.58,237.6
ARTC-10,237.6,237.62
ARTC-10,237.62,237.64
ARTC-10,237.64,237.66
ARTC-10,237.66,237.68
ARTC-10,237.68,237.7
ARTC-10,237.7,237.72
ARTC-10,237.72,237.74
ARTC-10,237.74,237.76
ARTC-10,237.76,237.78
ARTC-10,237.78,237.8
ARTC-10,237.8,237.82
ARTC-10,237.82,237.84
ARTC-10,237.84,237.86
ARTC-10,237.86,237.88
ARTC-10,237.88,237.9
ARTC-10,237.9,237.92
ARTC-10,237.92,237.94
ARTC-10,237.94,237.96
ARTC-10,237.96,237.98
ARTC-10,237.98,238
ARTC-10,238,238.02
ARTC-10,238.02,238.04
ARTC-10,238.04,238.06
ARTC-10,238.06,238.08
ARTC-10,238.08,238.1
ARTC-10,238.1,238.12
ARTC-10,238.12,238.14
ARTC-10,238.14,238.16
ARTC-10,238.16,238.18
ARTC-10,238.18,238.2
ARTC-10,238.2,238.22
ARTC-10,238.22,238.24
ARTC-10,238.24,238.26
ARTC-10,238.26,238.28
ARTC-10,238.28,238.3
ARTC-10,238.3,238.32
ARTC-10,238.32,238.34
ARTC-10,238.34,238.36
ARTC-10,238.36,238.38
ARTC-10,238.38,238.4
ARTC-10,238.4,238.42
ARTC-10,238.42,238.44
ARTC-10,238.44,238.46
ARTC-10,238.46,238.48
ARTC-10,238.48,238.5
ARTC-10,238.5,238.52
ARTC-10,238.52,238.54
ARTC-10,238.54,238.56
ARTC-10,238.56,238.58
ARTC-10,238.58,238.6
ARTC-10,238.6,238.62
ARTC-10,238.62,238.64
ARTC-10,238.64,238.66
ARTC-10,238.66,238.68
ARTC-10,238.68,238.7
ARTC-10,238.7,238.72
ARTC-10,238.72,238.74
ARTC-10,238.74,238.76
ARTC-10,238.76,238.78
ARTC-10,238.78,238.8
ARTC-10,238.8,238.82
ARTC-10,238.82,238.84
ARTC-10,238.84,238.86
ARTC-10,238.86,238.88
ARTC-10,238.88,238.9
ARTC-10,238.9,238.92
ARTC-10,238.92,238.94
ARTC-10,238.94,238.96
ARTC-10,238.96,238.98
ARTC-10,238.98,239
ARTC-10,239,239.02
ARTC-10,239.02,239.04
ARTC-10,239.04,239.06
ARTC-10,239.06,239.08
ARTC-10,239.08,239.1
ARTC-10,239.1,239.12
ARTC-10,239.12,239.14
ARTC-10,239.14,239.16
ARTC-10,239.16,239.18
ARTC-10,239.18,239.2
ARTC-10,239.2,239.22
ARTC-10,239.22,239.24
ARTC-10,239.24,239.26
ARTC-10,239.26,239.28
ARTC-10,239.28,239.3
ARTC-10,239.3,239.32
ARTC-10,239.32,239.34
ARTC-10,239.34,239.36
ARTC-10,239.36,239.38
ARTC-10,239.38,239.4
ARTC-10,239.4,239.42
ARTC-10,239.42,239.44
ARTC-10,239.44,239.46
ARTC-10,239.46,239.48
ARTC-10,239.48,239.5
ARTC-10,239.5,239.52
ARTC-10,239.52,239.54
ARTC-10,239.54,239.56
ARTC-10,239.56,239.58
ARTC-10,239.58,239.6
ARTC-10,239.6,239.62
ARTC-10,239.62,239.64
ARTC-10,239.64,239.66
ARTC-10,239.66,239.68
ARTC-10,239.68,239.7
ARTC-10,239.7,239.72
ARTC-10,239.72,239.74
ARTC-10,239.74,239.76
ARTC-10,239.76,239.78
ARTC-10,239.78,239.8
ARTC-10,239.8,239.82
ARTC-10,239.82,239.84
ARTC-10,239.84,239.86
ARTC-10,239.86,239.88
ARTC-10,239.88,239.9
ARTC-10,239.9,239.92
ARTC-10,239.92,239.94
ARTC-10,239.94,239.96
ARTC-10,239.96,239.98
ARTC-10,239.98,240
